2025-11-07T21:52:11.894717637Z [err]    File "/usr/local/lib/python3.11/site-packages/gunicorn/util.py", line 370, in import_app
2025-11-07T21:52:11.894722450Z [err]    File "/usr/local/lib/python3.11/site-packages/gunicorn/workers/base.py", line 147, in load_wsgi
2025-11-07T21:52:11.894727745Z [err]      self.wsgi = self.app.wsgi()
2025-11-07T21:52:11.894733170Z [err]                  ^^^^^^^^^^^^^^^
2025-11-07T21:52:11.894738728Z [err]    File "/usr/local/lib/python3.11/site-packages/gunicorn/app/base.py", line 66, in wsgi
2025-11-07T21:52:11.895945838Z [err]      mod = importlib.import_module(module)
2025-11-07T21:52:11.895945932Z [err]      from supabase_client import supabase_client
2025-11-07T21:52:11.895953995Z [err]            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07T21:52:11.895956467Z [err]    File "/app/supabase_client.py", line 4, in <module>
2025-11-07T21:52:11.895960627Z [err]    File "/usr/local/lib/python3.11/importlib/__init__.py", line 126, in import_module
2025-11-07T21:52:11.895964381Z [err]      import supabase
2025-11-07T21:52:11.895972784Z [err]    File "/usr/local/lib/python3.11/site-packages/supabase/__init__.py", line 22, in <module>
2025-11-07T21:52:11.895973682Z [err]      return _bootstrap._gcd_import(name[level:], package, level)
2025-11-07T21:52:11.895981409Z [err]      from ._async.auth_client import AsyncSupabaseAuthClient as ASupabaseAuthClient
2025-11-07T21:52:11.895981983Z [err]             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07T21:52:11.895987745Z [err]    File "<frozen importlib._bootstrap>", line 1204, in _gcd_import
2025-11-07T21:52:11.895992688Z [err]    File "<frozen importlib._bootstrap>", line 1176, in _find_and_load
2025-11-07T21:52:11.895997588Z [err]    File "<frozen importlib._bootstrap>", line 1147, in _find_and_load_unlocked
2025-11-07T21:52:11.896003369Z [err]    File "<frozen importlib._bootstrap>", line 690, in _load_unlocked
2025-11-07T21:52:11.896009491Z [err]    File "<frozen importlib._bootstrap_external>", line 940, in exec_module
2025-11-07T21:52:11.896015257Z [err]    File "<frozen importlib._bootstrap>", line 241, in _call_with_frames_removed
2025-11-07T21:52:11.896021597Z [err]    File "/app/app.py", line 3, in <module>
2025-11-07T21:52:11.896025875Z [err]      from factory import create_app
2025-11-07T21:52:11.896030048Z [err]    File "/app/factory.py", line 15, in <module>
2025-11-07T21:52:11.896033951Z [err]      from auth import auth_bp
2025-11-07T21:52:11.896038103Z [err]    File "/app/auth.py", line 11, in <module>
2025-11-07T21:52:11.897206475Z [err]    File "/usr/local/lib/python3.11/site-packages/supabase/_async/auth_client.py", line 9, in <module>
2025-11-07T21:52:11.897211235Z [err]      from supabase_auth.http_clients import AsyncClient
2025-11-07T21:52:11.897216331Z [err]  ModuleNotFoundError: No module named 'supabase_auth.http_clients'
2025-11-07T21:52:11.897220159Z [err]  [2025-11-07 21:52:11 +0000] [2] [INFO] Worker exiting (pid: 2)
2025-11-07T21:52:12.300552656Z [err]  [2025-11-07 21:52:12 +0000] [1] [ERROR] Worker (pid:2) exited with code 3
2025-11-07T21:52:12.300556726Z [err]  [2025-11-07 21:52:12 +0000] [1] [ERROR] Shutting down: Master
2025-11-07T21:52:12.300561120Z [err]  [2025-11-07 21:52:12 +0000] [1] [ERROR] Reason: Worker failed to boot.
